"Symbol","Name","Price","Change","Market Cap","Circulating Supply"
"DFL-USD","DeFi Land USD","0.001163","0.000017","2937000.000","2525000000.000"
"PPT-USD","Populous USD","0.054727","0.004341","2914000.000","53252000.000"
"DIP-USD","Etherisc DIP Token USD","0.011992","0.001375","2875000.000","239742000.000"
"XFC-USD","Footballcoin (XFC) USD","0.007668","0.000194","2873000.000","374661000.000"
"MAHA-USD","MahaDAO USD","0.929201","0.015495","2859000.000","3077000.000"
"BELT-USD","Belt Finance USD","0.300038","0.028913","2865000.000","9550000.00"
"BTNT-USD","BitNautic Token USD","0.149620","0.005162","2855000.000","19079000.000"
"GST21152-USD","Green Satoshi Token (ETH) USD","0.079200","0.001386","2841000.000","35866000.000"
"TOWER-USD","TOWER USD","0.004387","0.000347","2832000.000","645520000.00"
"DLC21849-USD","Diamond Launch USD","0.130092","0.000232","2830000.00","21753000.000"
"KROM-USD","Kromatika USD","0.035199","0.005364","2826000.000","80281000.000"
"COV-USD","Covesting USD","0.167625","-0.001859","2814000.000","16788000.000"
"CYCLUB-USD","Cyclub USD","0.002138","0.000113","2809000.000","1314000000.000"
"BLP-USD","BullPerks USD","0.033952","0.001080","2785000.000","82019000.000"
"BIFI8132-USD","BiFi USD","0.007107","0.000643","2777000.000","390645000.000"
"VSYS-USD","v.systems USD","0.001027","0.000030","2770000.00","2697000000.000"
"MOOV-USD","Dotmoovs USD","0.005532","0.000367","2744000.000","496000000"
"GSWAP-USD","Gameswap USD","0.245405","0.005964","2729000.000","11120000.00"
"MOD-USD","Modefi USD","0.175206","0.001558","2703000.000","15427000.000"
"FLX9493-USD","Reflexer Ungovernance Token USD","13.86","0.94","2686000.000","193796"
"LITH-USD","Lithium USD","0.000809","-0.000001","2677000.000","3308000000.000"
"CARBON-USD","Carboncoin USD","0.000174","0.000007","2673000.000","15392000000.000"
"SNC-USD","SunContract USD","0.021726","0.000872","2666000.000","122708000.000"
"ADK-USD","Aidos Kuneen USD","0.106648","0.011220","2666000.000","25000000"
"XRT-USD","Robonomics.network USD","2.8510","0.2567","2653000.000","930539"
"WWY-USD","WeWay USD","0.008660","-0.000334","2631000.000","303738000.000"
"NFTART-USD","NFT Art Finance USD","0.00000000","0.00000000","2618000.000","25282175000000000.000"
"HOD-USD","HoDooi.com USD","0.005313","0.000277","2613000.000","491857000.000"
"PRISM-USD","Prism USD","0.004540","0.000857","2620000.00","577152000.000"
"NHT-USD","Neighbourhoods USD","0.000326","-0.000036","2603000.000","7973000000.000"
"ORAI-USD","Oraichain USD","1.2525","0.1312","2561000.000","2044000.000"
"KALM-USD","KALM USD","0.451601","0.012638","2563000.000","5675000.000"
"GMCOIN-USD","GMCoin USD","0.062307","0.000098","2566000.000","41183000.000"
"GEEQ-USD","Geeq USD","0.092011","0.001203","2563000.000","27856000.000"
"MBN7059-USD","Mobilian Coin USD","0.018063","0.000704","2556000.000","141494000.000"
"PAY-USD","TenX USD","0.012435","-0.001885","2552000.000","205218000.000"
"GHOST-USD","Ghost USD","0.121333","0.007372","2545000.000","20977000.000"
"GRC-USD","Gridcoin USD","0.006081","0.001010","2542000.000","417964000.000"
"BRWL-USD","Blockchain Brawlers USD","0.002550","0.000146","2541000.000","996183000.000"
"ORS-USD","Origin Sport USD","0.008463","0.000696","2539000.000","300000000"
"SIN12813-USD","Sinverse USD","0.009846","-0.000005","2533000.000","257251000.000"
"BHP-USD","BHPCoin USD","0.125246","0.012190","2527000.000","20178000.000"
"DOV-USD","Dovu USD","0.002613","0.000273","2499000.000","956157000.000"
"EOSDT-USD","EOSDT USD","0.94466","0.06769","2496000.000","2643000.000"
"BAX-USD","BABB USD","0.000050","0.000000","2485000.000","49854000000.000"
"BP12293-USD","Beyond Protocol USD","0.015058","0.000071","2485000.000","165060000.00"
"NGM-USD","e-Money USD","0.125199","-0.007078","2474000.000","19760000.00"
"RBC-USD","Rubic USD","0.022647","-0.003178","2469000.000","109000000"
"TRIX-USD","TriumphX USD","0.000482","0.000113","2469000.000","5122000000.000"
"PTP-USD","Platypus Finance USD","0.059556","0.004074","2468000.000","41437000.000"
"XWG-USD","X World Games USD","0.001685","-0.000051","2460000.00","1460000000.00"
"SOC-USD","All Sports USD","0.001641","0.000272","2462000.000","1500000000.0"
"BLY-USD","Blocery USD","0.004192","-0.000016","2454000.000","585539000.000"
"TKN-USD","Monolith USD","0.070757","0.012842","2445000.000","34560000.00"
"TARA-USD","Taraxa USD","0.000891","0.000008","2443000.000","2742000000.000"
"KMON-USD","Kryptomon USD","0.012800","0.000988","2430000.00","189843000.000"
"SKY-USD","Skycoin USD","0.109913","-0.000199","2418000.000","22000000"
"MUSE-USD","Muse USD","4.7378","0.5506","2409000.000","508554"
"ZOO9488-USD","ZooKeeper USD","0.008673","0.000257","2407000.000","277513000.000"
"TOKO-USD","Tokoin USD","0.004879","0.000314","2387000.000","489256000.000"
"GAME-USD","GameCredits USD","0.013005","0.000633","2351000.000","180810000.00"
"SRK-USD","SparkPoint USD","0.000263","0.000019","2325000.000","8854000000.000"
"BCDT-USD","EvidenZ USD","0.059900","0.000568","2316000.000","38669000.000"
"MITX-USD","Morpheus Labs USD","0.004385","0.000415","2302000.000","525000000"
"1ART-USD","OneArt USD","0.016923","0.000557","2291000.000","135364000.000"
"SWP-USD","Kava Swap USD","0.067882","0.008576","2298000.000","33854000.000"
"VELO-USD","Velo USD","0.001860","0.000196","2288000.000","1230000000.00"
"MTA-USD","mStable Governance Token: Meta (MTA) USD","0.040430","0.002140","2279000.000","56375000.000"
"PSP-USD","ParaSwap USD","0.031229","0.002085","2276000.000","72891000.000"
"RAZOR-USD","Razor Network USD","0.006908","-0.000121","2268000.000","328246000.000"
"REV-USD","RChain USD","0.003194","0.000090","2266000.000","709470000.00"
"RTH-USD","Rotharium USD","0.621532","0.036830","2266000.000","3645000.000"
"TRIAS-USD","Trias Token (new) USD","1.4052","0.0835","2248000.000","1600000.0"
"BOLT-USD","BOLT USD","0.002264","-0.000002","2245000.000","991283000.000"
"SFT-USD","Safex Token USD","0.001190","0.000000","2244000.000","1886000000.000"
"MATTER-USD","AntiMatter Governance Token USD","0.071536","0.019769","2239000.000","31301000.000"
"LIFE-USD","Life Crypto USD","0.000851","0.000106","2238000.000","2631000000.000"
"GTON-USD","GTONCapital USD","0.616987","0.012705","2240000.00","3630000.00"
"CTCN-USD","CONTRACOIN USD","0.045009","-0.001849","2238000.000","49716000.000"
"COLX-USD","ColossusXT USD","0.000174","0.000007","2211000.000","12732000000.000"
"XFT-USD","Offshift USD","0.369168","0.043197","2204000.000","5970000.00"
"VCF-USD","Valencia CF Fan Token USD","0.860129","0.053977","2165000.000","2517000.000"
"OOKS-USD","Onooks USD","0.193576","0.009970","2172000.000","11222000.000"
"TAU-USD","Lamden USD","0.015272","0.000987","2172000.000","142216000.000"
"FREE-USD","FREEdom Coin USD","0.00000021","0.00000001","2136000.000","9939000000000.000"
"OLT-USD","OneLedger USD","0.004283","0.000321","2171000.000","506937000.000"
"PMGT-USD","Perth Mint Gold Token USD","1771.52","56.42","2168000.000","1223"
"SPC-USD","SpaceChain USD","0.007038","0.000024","2162000.000","307183000.000"
"AOA-USD","Aurora USD","0.000216","0.000000","2155000.000","9975000000.000"
"SCC3986-USD","StakeCubeCoin USD","0.201406","0.007676","2153000.000","10689000.000"
"METAPETS-USD","MetaPets USD","0.00000000","0.00000000","2126000.000","51587380000000000.00"
"GRIMM-USD","Grimm USD","0.035030","0.000040","2119000.000","60501000.000"
"DEFIT-USD","Digital Fitness USD","0.075610","0.007352","2118000.000","28015000.000"
"K21-USD","K21 USD","0.134671","0.011504","2114000.000","15699000.000"
"VDOT-USD","Venus DOT USD","0.125952","0.001124","2097000.000","16649000.000"
"CIRUS-USD","Cirus Foundation USD","0.061756","0.001159","2091000.000","33854000.000"
"GVR-USD","Grove USD","0.00000000","0.00000000","2089000.000","2489010000000000.00"
"JAM17852-USD","Geojam Token USD","0.002969","0.000170","2086000.000","702743000.000"
"PICKLE-USD","Pickle Finance USD","1.0903","0.0690","2080000.00","1908000.000"
"LABS-USD","LABS Group USD","0.000936","-0.000008","2076000.000","2217000000.000"
"GNY-USD","GNY USD","0.010762","0.000807","2070000.00","192377000.000"
"SFD-USD","SAFE DEAL USD","0.464484","0.026537","2060000.00","4435000.000"
"TNB-USD","Time New Bank USD","0.000504","-0.000001","2054000.000","4073000000.000"
"VEST-USD","VestChain USD","0.000521","0.000020","2056000.000","3946000000.000"
"PING-USD","Sonar USD","0.000755","0.000040","2042000.000","2703000000.000"
"SPIRIT-USD","SpiritSwap USD","0.005991","0.000404","2036000.000","339808000.000"
"DBC-USD","DeepBrain Chain USD","0.000635","0.000027","2033000.000","3200000000.0"
"SEELE-USD","Seele-N USD","0.002900","0.000320","2029000.000","699592000.000"
"CLOAK-USD","CloakCoin USD","0.343224","-0.096825","2027000.000","5905000.000"
"LAND11245-USD","Landshare USD","0.658518","0.000398","2014000.000","3059000.000"
"SHA-USD","Safe Haven USD","0.000673","0.000009","2022000.000","3006000000.000"
"ICE13133-USD","Decentral Games ICE USD","0.005249","-0.000043","2021000.000","385061000.000"
"MFG-USD","Smart MFG USD","0.005419","0.000180","2018000.000","372350000.00"
"KONO-USD","Konomi Network USD","0.019972","0.002218","1997000.000","100000000"
"NPXSXEM-USD","Pundi X NEM USD","0.000044","0.000003","1985000.000","44686000000.000"
"DGX-USD","Digix Gold Token USD","36.24","3.60","1979000.000","54623"
"LAMB-USD","Lambda USD","0.001201","0.000000","1978000.000","1646000000.000"
"DOE-USD","Dogs Of Elon USD","0.010285","0.000049","1976000.000","192112000.000"
"GOZ-USD","Göztepe S.K. Fan Token USD","0.910121","0.058484","1991000.000","2187000.000"
"METAG-USD","MetagamZ USD","0.000197","0.000006","1971000.000","10000000000"
"ISP-USD","Ispolink USD","0.000712","0.000040","1962000.000","2756000000.000"
"FRM-USD","Ferrum Network USD","0.029708","0.001005","1952000.000","65717000.000"
"LCC-USD","Litecoin Cash USD","0.002531","0.000094","1949000.000","770017000.000"
"SAFE-USD","SafeCoin USD","0.070154","-0.006770","1946000.000","27735000.000"
"ITGR-USD","Integral USD","0.016961","0.001083","1939000.000","114308000.000"
"STARSHIP-USD","STARSHIP USD","0.102268","0.009485","1934000.000","18908000.000"
"VSXP-USD","Venus SXP USD","0.004827","0.000318","1915000.000","396675000.000"
"DAFI-USD","DAFI Protocol USD","0.003154","0.000200","1899000.000","602046000.000"
"TNC5524-USD","TNC Coin USD","0.000324","-0.000004","1896000.000","5851000000.000"
"MONI-USD","Monsta Infinite USD","0.031179","0.000646","1879000.000","60255000.000"
"SUTER-USD","suterusu USD","0.000484","0.000004","1865000.000","3855000000.000"
"ETP-USD","Metaverse ETP USD","0.023007","0.001032","1862000.000","80945000.000"
"TAD-USD","Tadpole Finance USD","1.8568","0.1144","1854000.000","998720"
"SARCO-USD","Sarcophagus USD","0.118403","0.007026","1853000.000","15652000.000"
"ZLW-USD","Zelwin USD","0.025516","0.000010","1846000.000","72332000.000"
"DDIM-USD","DuckDaoDime USD","1.7716","0.2003","1839000.000","1038000.000"
"AGRS-USD","Agoras: Currency of Tau USD","0.101483","-0.064822","1827000.000","18000000"
"SIB-USD","SIBCoin USD","0.092051","0.003589","1822000.000","19791000.000"
"SWINGBY-USD","Swingby USD","0.002049","0.000139","1813000.000","884942000.000"
"LIGHT-USD","Lightning USD","0.028078","0.001581","1805000.000","64270000.00"
"RFUEL-USD","RioDeFi USD","0.005966","0.000117","1802000.000","302051000.000"
"PAID-USD","PAID Network USD","0.021490","0.000534","1785000.000","83070000.00"
"MINT8423-USD","Public Mint USD","0.017069","0.001219","1782000.000","104407000.000"
"ROCO12653-USD","ROCO FINANCE USD","0.101878","0.007860","1762000.000","17299000.000"
"RCN-USD","Ripio Credit Network USD","0.003449","0.000261","1754000.000","508405000.000"
"ERSDL-USD","unFederalReserve USD","0.003954","-0.000015","1744000.000","441029000.000"
"TCT-USD","TokenClub USD","0.001754","0.000168","1741000.000","992439000.000"
"ISIKC-USD","Isiklar Coin USD","0.327455","0.011379","1734000.000","5295000.000"
"TAROT-USD","Tarot USD","0.039800","0.001195","1736000.000","43611000.000"
"HZN-USD","Horizon Protocol USD","0.033422","0.002068","1731000.000","51779000.000"
"VDG-USD","VeriDocGlobal USD","0.000166","0.000011","1726000.000","10399000000.000"
"DIO-USD","Decimated USD","0.010334","0.000021","1726000.000","167025000.000"
"TRADE10465-USD","Polytrade USD","0.100175","0.001710","1725000.000","17223000.000"
"DRF-USD","DRIFE USD","0.001909","0.000205","1709000.000","895199000.000"
"NBS-USD","New BitShares USD","0.000658","0.000006","1715000.000","2608000000.000"
"FCD18994-USD","FreshCut Diamond USD","0.031916","-0.000088","1712000.000","53655000.000"
"IDLE-USD","Idle USD","0.263463","-0.000891","1704000.000","6468000.000"
"EMC2-USD","Einsteinium USD","0.007642","0.000465","1704000.000","222972000.000"
"BTCZ-USD","BitcoinZ USD","0.000143","0.000019","1687000.000","11788000000.000"
"SCCP-USD","S.C. Corinthians Fan Token USD","0.623854","0.095348","1693000.000","2714000.000"
"DIGG-USD","DIGG USD","2939.90","89.61","1687000.000","573"
"LUA-USD","LuaSwap USD","0.009072","-0.000273","1682000.000","185415000.000"
"PORNROCKET-USD","PornRocket USD","0.00000000","0.00000000","1673000.000","385181000000000.000"
"BSCS-USD","BSCStation USD","0.010714","0.000515","1660000.00","154968000.000"
"HORD-USD","Hord USD","0.018784","0.001486","1645000.000","87576000.000"
"KAT-USD","Kambria USD","0.000748","0.000020","1636000.000","2186000000.000"
"PRIMATE-USD","Primate USD","0.011588","0.000372","1635000.000","141087000.000"
"DTX-USD","Databroker USD","0.019456","0.000314","1639000.000","84261000.000"
"DAV-USD","DAV Coin USD","0.002345","0.000759","1626000.000","693651000.000"
"SHROOM-USD","Niftyx Protocol USD","0.031536","-0.000950","1621000.000","51386000.000"
"KOM-USD","Kommunitas USD","0.001248","0.000149","1620000.00","1299000000.000"
"EOSC-USD","EOS Force USD","0.001674","-0.000185","1613000.000","964070000.00"
"ZEE-USD","ZeroSwap USD","0.025516","-0.000019","1618000.000","63429000.000"
"SHI-USD","Shirtum USD","0.009214","0.000283","1602000.000","173823000.000"
"BNC8705-USD","Bifrost USD","0.095875","0.000973","1608000.000","16775000.000"
"ACT-USD","Achain USD","0.001605","-0.000044","1605000.000","1000000000"
"SENATE-USD","SENATE USD","0.044875","0.000428","1598000.000","35607000.000"
"SPH-USD","Spheroid Universe USD","0.012796","0.000378","1598000.000","124912000.000"
"AZ-USD","Azbit USD","0.000023","0.000002","1594000.000","69750000000.00"
"SMI-USD","SafeMoon Inu USD","0.00000158","0.00000006","1577000.000","1000000000000"
"CRON-USD","Cryptocean USD","0.191360","-0.006817","1569000.000","8199000.000"
"TULIP-USD","Tulip Protocol USD","1.9068","0.2800","1554000.000","815205"
"GNX-USD","Genaro Network USD","0.002385","0.000137","1550000.00","650000000"
"YAE-USD","Cryptonovae USD","0.023572","-0.000359","1543000.000","65464000.000"
"TEER-USD","Integritee Network USD","0.446355","0.008493","1545000.000","3461000.000"
"KUBE-USD","KubeCoin USD","0.010583","0.000324","1542000.000","145719000.000"
"TFT-USD","ThreeFold USD","0.018977","0.000293","1541000.000","81181000.000"
"BRG-USD","Bridge Oracle USD","0.000192","0.000010","1533000.000","8002000000.000"
"EXM-USD","EXMO Coin USD","0.014339","0.000929","1540000.00","107375000.000"
"XLT-USD","Nexalt USD","0.044927","-0.006916","1528000.000","34009000.000"
"BMON-USD","Binamon USD","0.013187","0.000602","1523000.000","115454000.000"
"DCN-USD","Dentacoin USD","0.00000259","-0.00000008","1523000.000","588105000000.000"
"RYOSHI-USD","Ryoshi Token USD","0.00000001","0.00000000","1506000.000","282959000000000.000"
"SMT-USD","SmartMesh USD","0.001118","0.000003","1499000.000","1341000000.000"
"FTC-USD","Feathercoin USD","0.006332","0.000490","1498000.000","236600000.0"
"IQN-USD","IQeon USD","0.270931","0.008859","1488000.000","5492000.000"
"LUFC-USD","Leeds United Fan Token USD","1.5019","0.2994","1477000.000","983459"
"BLT-USD","Bloom USD","0.026082","0.005486","1477000.000","56643000.000"
"ZUSD8772-USD","ZUSD USD","1.0075","0.0274","1483000.000","1472000.000"
"8PAY-USD","8PAY USD","0.024612","0.003499","1477000.000","60011000.000"
"BIR-USD","Birake USD","0.013894","0.000542","1471000.000","105903000.000"
"TOP-USD","TOP USD","0.000266","0.000020","1469000.000","5512000000.000"
"PRT-USD","Portion USD","0.003046","0.000089","1456000.000","477965000.000"
"NAS-USD","Nebulas USD","0.022954","0.000668","1454000.000","63333000.000"
"DPS-USD","DEEPSPACE USD","0.027336","0.001518","1446000.000","52893000.000"
"RAVEN-USD","Raven Protocol USD","0.000320","0.000055","1439000.000","4494000000.000"
"ONSTON-USD","ONSTON USD","0.014818","0.001695","1443000.000","97408000.000"
"MIR-USD","MIR COIN USD","0.001848","-0.000008","1442000.000","780627000.000"
"0XBTC-USD","0xBitcoin USD","0.148252","0.002281","1439000.000","9707000.000"
"XAUR-USD","Xaurum USD","0.020147","0.001787","1434000.000","71186000.000"
"PEG-USD","PegNet USD","0.000643","0.000040","1433000.000","2228000000.000"
"BEND-USD","Bend DAO USD","0.003736","-0.000132","1429000.000","382459000.000"
"GTH-USD","Gather USD","0.007141","0.000110","1426000.000","199747000.000"
"ATT-USD","Attila USD","0.003172","0.000082","1429000.000","450383000.000"
"DOGGY-USD","DOGGY USD","0.000352","0.000023","1422000.000","4040000000.00"
"XY-USD","XY Finance USD","0.158217","0.006924","1423000.000","8996000.000"
"SWRV-USD","Swerve USD","0.081300","0.004476","1421000.000","17481000.000"
"FRIN-USD","Fringe Finance USD","0.002160","0.000340","1414000.000","654583000.000"
"TENT-USD","TENT USD","0.036665","0.002222","1418000.000","38665000.000"
"CATHEON-USD","Catheon Gaming USD","0.002312","0.000021","1414000.000","611503000.000"
"VAB-USD","Vabble USD","0.001373","0.000011","1408000.000","1025000000.000"
"WEBD-USD","WebDollar USD","0.000095","0.000000","1406000.000","14830000000.00"
"DAX-USD","DAEX USD","0.003937","-0.000138","1396000.000","354667000.000"
"THC-USD","HempCoin USD","0.005210","-0.000047","1394000.000","267468000.000"
"LOG-USD","Woodcoin USD","0.173333","-0.048565","1393000.000","8035000.000"
"XPM-USD","Primecoin USD","0.032357","0.001262","1390000.00","42949000.000"
"BCMC-USD","Blockchain Monster Hunt USD","0.009361","0.000485","1388000.000","148293000.000"
