"Symbol","Name","Price","Change","Market Cap","Circulating Supply"
"LXT-USD","Litex USD","0.000272","-0.000006","544009","2000000000"
"YFL-USD","YF Link USD","9.9702","0.9806","543697","54532"
"NAX-USD","NextDAO USD","0.000221","0.000006","534862","2424000000.000"
"CANDY11083-USD","TripCandy USD","0.002550","-0.000271","533935","209383000.000"
"NAFT-USD","Nafter USD","0.001065","0.000022","532608","500000000"
"PPAY-USD","Plasma Finance USD","0.004321","0.000364","532024","123116000.000"
"OK-USD","Okcash USD","0.006160","-0.000074","531290","86247000.000"
"CREDIT-USD","CREDIT USD","0.000217","0.000190","526946","2425000000.000"
"ALL-USD","Alliance Fan Token USD","0.413414","0.016595","525635","1271000.000"
"PROPS-USD","Props Token USD","0.001019","-0.000020","523269","513364000.000"
"STND-USD","Standard Protocol USD","0.038722","-0.001014","519934","13427000.000"
"LEDU-USD","Education Ecosystem USD","0.002194","-0.000015","519443","236710000.00"
"ALA12649-USD","Alanyaspor Fan Token USD","0.797379","-0.013832","518400","650131"
"HUSH-USD","Hush USD","0.042583","-0.000983","510655","11992000.000"
"HUSL11448-USD","The HUSL USD","0.049057","0.002121","509209","10380000.00"
"BASE-USD","Base Protocol USD","1.0594","-0.0697","509208","480679"
"RAINBOW-USD","Rainbow Token USD","0.00000000","0.00000000","509182","860398000000000.000"
"FYP-USD","FlypMe USD","0.028847","-0.000169","508814","17639000.000"
"VDL-USD","Vidulum USD","0.029652","0.000792","506197","17071000.000"
"BGL-USD","Bitgesell USD","0.031296","-0.000051","505679","16158000.000"
"PST-USD","Primas USD","0.009588","0.000036","505202","52693000.000"
"KCASH-USD","Kcash USD","0.001134","-0.000005","504982","445499000.000"
"HAKKA-USD","Hakka.Finance USD","0.001297","-0.000439","503327","388018000.000"
"XLA-USD","Scala USD","0.000049","0.000000","501187","10202000000.000"
"IXC-USD","Ixcoin USD","0.023529","0.000790","501111","21298000.000"
"APIX-USD","APIX USD","0.003840","0.000090","499552","130089000.000"
"WPR-USD","WePower USD","0.000725","0.000121","499507","688809000.000"
"SNB-USD","SynchroBitcoin USD","0.006269","-0.000011","498580","79535000.000"
"ORB-USD","Orbitcoin USD","0.154356","-0.000880","497121","3221000.000"
"RBLX-USD","Rublix USD","0.023953","0.000334","496933","20746000.000"
"ADB-USD","adbank USD","0.000542","0.000021","492055","907165000.000"
"DNXC-USD","DinoX USD","0.014451","-0.000048","491485","34011000.000"
"MVP-USD","Merculet USD","0.000112","-0.000003","490519","4388000000.000"
"NCDT-USD","Nuco.cloud USD","0.019608","0.000071","490208","25000000"
"SN-USD","SpaceN USD","0.398075","0.166589","1234000.000","3101000.000"
"TCH3806-USD","TigerCash USD","0.008729","0.002195","488813","56000000"
"SCR-USD","Scorum Coins USD","0.016659","0.000000","487515","29265000.000"
"IETH-USD","iEthereum USD","0.027062","0.000167","487109","18000000"
"SPUME-USD","Spume Protocol USD","0.048887","-0.009063","485167","9924000.000"
"CAI-USD","Club Atletico Independiente USD","0.577812","0.004375","484302","838166"
"CRW-USD","Crown USD","0.015391","0.001108","475134","30871000.000"
"FAM-USD","Famcentral USD","0.047091","0.000264","481880","10233000.000"
"UTU-USD","UTU Protocol USD","0.003845","-0.000085","478600","124477000.000"
"ESS-USD","Essentia USD","0.000332","-0.000004","474246","1429000000.000"
"RNT-USD","OneRoot Network USD","0.001669","0.000026","474128","284074000.000"
"DTA-USD","DATA USD","0.000041","0.000001","472772","11500000000.0"
"ADM-USD","ADAMANT Messenger USD","0.005272","-0.000033","472660","89651000.000"
"CSM-USD","Crust Shadow USD","0.004712","-0.000020","471232","100000000"
"OMC10228-USD","omchain USD","0.005069","0.000941","470455","92809000.000"
"CANN-USD","CannabisCoin USD","0.006083","-0.000038","469821","77231000.000"
"PXL-USD","PIXEL USD","0.000842","0.000035","469509","557578000.000"
"STA-USD","STATERA USD","0.005937","0.000287","468654","78943000.000"
"USDS-USD","Stably USD USD","1.0003","0.0007","463225","463103"
"XIO-USD","Blockzero Labs USD","0.012656","-0.000104","463109","36592000.000"
"AG8-USD","AtromG8 USD","0.010980","0.000000","461167","42000000"
"FIU-USD","beFITTER USD","0.009681","0.000159","459827","47498000.000"
"WNDR-USD","Wonderman Nation USD","0.032346","0.000720","459807","14215000.000"
"CUT-USD","CUTcoin USD","0.002839","-0.000017","459757","161931000.000"
"GDAO-USD","Governor DAO USD","0.157993","-0.008602","459537","2909000.000"
"FTX-USD","FintruX Network USD","0.004815","0.000067","457416","95000000"
"APY-USD","APY.Finance USD","0.006881","0.000032","457374","66470000.00"
"RAZE-USD","Raze Network USD","0.003853","0.000126","457287","118691000.000"
"ARES-USD","Ares Protocol USD","0.002009","0.000010","464536","231179000.000"
"KGO-USD","KIWIGO USD","0.010624","-0.002815","450877","42438000.000"
"WELT-USD","Fabwelt USD","0.001963","0.000023","449414","228992000.000"
"WINGS-USD","Wings USD","0.004456","0.000062","445576","100000000"
"URQA-USD","UREEQA USD","0.016075","0.000121","445276","27700000.0"
"HELMET-USD","Helmet.insure USD","0.010522","0.000533","450789","42842000.000"
"CHEEMS-USD","Cheems USD","0.000173","-0.000005","441844","2551000000.000"
"D-USD","Denarius USD","0.053736","-0.000337","441688","8220000.00"
"STM-USD","Streamity USD","0.012258","-0.000090","441127","35988000.000"
"BRZE-USD","Breezecoin USD","0.002431","-0.000012","437589","180000000"
"UIP-USD","UnlimitedIP USD","0.000284","-0.000017","437364","1540000000.00"
"DOSE-USD","DOSE USD","0.008346","-0.000173","433168","51903000.000"
"TH-USD","Team Heretics Fan Token USD","0.998479","0.021342","431479","432137"
"ANRX-USD","AnRKey X USD","0.002285","0.000051","431129","188719000.000"
"AIRT-USD","AirNFTs USD","0.003847","0.000137","430996","112040000.00"
"DPY-USD","Delphy USD","0.006909","-0.000767","429740","62200000.0"
"PLSPAD-USD","PulsePad USD","0.002579","0.000081","427459","165718000.000"
"PAI-USD","Project Pai USD","0.000264","0.000000","427145","1618000000.000"
"2CRZ-USD","2crazyNFT USD","0.002775","-0.000079","425884","153471000.000"
"SAKE-USD","SakeToken USD","0.004185","-0.000418","426246","101862000.000"
"EZ-USD","EasyFi USD","0.066623","-0.002242","424627","6374000.000"
"ANW-USD","Anchor Neural World USD","0.001539","0.000032","423808","275298000.000"
"CNTR-USD","Centaur USD","0.000113","-0.000001","421283","3727000000.000"
"CORA-USD","Corra.Finance USD","0.280005","0.050011","420007","1500000.0"
"UMX-USD","UniMex Network USD","0.044977","0.000666","432513","9616000.000"
"BRKL-USD","Brokoli Network USD","0.010341","-0.000073","418535","40473000.000"
"RVC-USD","Ravencoin Classic USD","0.000035","0.000004","417745","11844000000.000"
"MDS-USD","MediShares USD","0.000319","0.000007","417281","1310000000.00"
"NIOX-USD","Autonio USD","0.004416","0.000095","417044","94440000.00"
"SNET-USD","Snetwork USD","0.001744","0.000003","416132","238604000.000"
"PVU-USD","Plant Vs Undead USD","0.011436","0.000576","413186","36131000.000"
"LUC-USD","Lucretius USD","0.001675","-0.000082","410329","244924000.000"
"SMT11821-USD","Swarm Markets USD","0.012500","0.000001","409627","32770000.00"
"DOWS-USD","Shadows USD","0.016347","0.000248","433188","26500000.0"
"KRB-USD","Karbo USD","0.042376","-0.000679","404574","9547000.000"
"SIN-USD","SINOVATE USD","0.000608","-0.000208","403759","663717000.000"
"LINKA-USD","LINKA USD","0.000580","-0.000032","402815","694150000.00"
"LEG-USD","Legia Warsaw Fan Token USD","0.592318","0.018881","400914","676856"
"QRK-USD","Quark USD","0.001420","-0.000212","400897","282399000.000"
"CSP-USD","Caspian USD","0.000889","-0.000006","399398","449036000.000"
"AITRA-USD","Aitra USD","0.060428","-0.000379","398742","6599000.000"
"RENDOGE-USD","renDOGE USD","0.145082","0.029626","447395","3084000.000"
"EBST-USD","eBoost USD","0.003979","0.000141","397834","99990000.00"
"BTB-USD","BitBall USD","0.000649","0.000002","393960","606693000.000"
"DMT-USD","DMarket USD","0.006894","-0.000043","392442","56922000.000"
"RHT-USD","Reward Hunters Token USD","0.000490","0.000017","392084","800000000"
"FCL-USD","Fractal USD","0.022011","-0.001476","365284","16595000.000"
"AMON-USD","AmonD USD","0.000459","-0.000042","385420","839682000.000"
"ATP-USD","Atlas Protocol USD","0.000149","-0.000007","384977","2576000000.000"
"CDT-USD","CheckDot USD","0.049611","0.000896","384269","7746000.000"
"CLR-USD","Color Platform USD","0.002800","0.000000","384251","137230000.00"
"SWM-USD","Swarm USD","0.004911","0.000045","383970","78190000.00"
"NCASH-USD","Nitro Network USD","0.000052","-0.000002","381671","7325000000.000"
"GSC-USD","Global Social Chain USD","0.000798","-0.000023","379013","475044000.000"
"LCS-USD","LocalCoinSwap USD","0.007818","0.000000","378219","48375000.000"
"SPO-USD","Spores Network USD","0.000356","-0.000003","376328","1058000000.000"
"TOK12302-USD","Tokenplace USD","0.002910","-0.000004","375287","128946000.000"
"MOBIC-USD","Mobility Coin USD","0.029812","0.003089","371749","12470000.00"
"OST-USD","OST USD","0.000461","-0.000004","368313","798532000.000"
"COFI-USD","CoinFi USD","0.001709","-0.000014","366444","214403000.000"
"TRL12350-USD","Triall USD","0.020699","-0.000957","365500","17658000.000"
"FSW-USD","Falconswap USD","0.009750","0.000000","364946","37430000.00"
"CHX-USD","WeOwn USD","0.003656","0.000138","364571","99719000.000"
"VBCH-USD","Venus BCH USD","2.3599","-0.0162","364355","154392"
"MIN12787-USD","Minswap USD","0.014567","0.000233","364179","25000000"
"CURE-USD","Curecoin USD","0.012604","-0.000074","347548","27574000.000"
"ODIN-USD","ODIN PROTOCOL USD","0.020688","-0.001071","361398","17469000.000"
"PAINT-USD","MurAll USD","0.000040","-0.000001","357887","9018000000.000"
"BOX-USD","ContentBox USD","0.000209","-0.000003","359026","1720000000.00"
"DZG-USD","Dinamo Zagreb Fan Token USD","0.492673","0.011025","357869","726384"
"BLINK7784-USD","BLink USD","0.001936","-0.000459","356923","184347000.000"
"AME-USD","AME Chain USD","0.001411","-0.000041","352699","250000000"
"DINO10777-USD","DinoSwap USD","0.002936","-0.003564","447576","152457000.000"
"FRKT-USD","FRAKT Token USD","0.075204","-0.006001","355509","4727000.000"
"SCC-USD","SiaCashCoin USD","0.000016","-0.000002","355501","22177000000.000"
"SFX-USD","Safex Cash USD","0.001908","0.000047","355016","186077000.000"
"TRC-USD","Terracoin USD","0.015472","-0.000217","354857","22935000.000"
"BANKER-USD","BankerDoge USD","0.000560","0.000000","353873","631907000.000"
"LANC-USD","Lanceria USD","0.001314","-0.000213","353714","269153000.000"
"BZNT-USD","Bezant USD","0.000402","0.000014","353548","878399000.000"
"ZCL-USD","ZClassic USD","0.037717","-0.010752","350274","9287000.000"
"KTON-USD","Darwinia Commitment Token USD","8.1244","-0.1812","349863","43063"
"BLU-USD","BlueCoin USD","0.000608","-0.000004","349597","574684000.000"
"UBXS-USD","UBXS Token USD","0.039110","0.001410","349019","8924000.000"
"SHIBX-USD","SHIBAVAX USD","0.000035","-0.000001","347314","9788000000.000"
"COOK-USD","Cook Finance USD","0.000397","0.000000","347193","873631000.000"
"KANGAL-USD","Kangal USD","0.00000380","0.00000017","379599","100000000000"
"UUU-USD","U Network USD","0.000035","0.000004","346241","9995000000.000"
"PAR-USD","Parachute USD","0.000394","0.000088","345837","878604000.000"
"PEPS-USD","PEPS Coin USD","0.005594","0.000902","344305","61549000.000"
"VSO-USD","Verso USD","0.004335","0.000176","343661","79279000.000"
"ONX12816-USD","ownix USD","0.104002","0.000005","343205","3300000.0"
"PHI-USD","PHI Token USD","0.058705","-0.000509","342145","5828000.000"
"DVP-USD","Decentralized Vulnerability Platform USD","0.000654","-0.000011","341413","522406000.000"
"APPC-USD","AppCoins USD","0.001423","-0.001069","341322","239806000.000"
"DHV-USD","DeHive USD","0.084708","0.001256","340472","4019000.000"
"EOSDAC-USD","eosDAC USD","0.000514","0.000003","339736","660755000.000"
"EVED-USD","Evedo USD","0.023117","-0.006677","339282","14677000.000"
"YETIC-USD","YetiCoin USD","0.00000000","0.00000000","338394","882267000000000.000"
"XTP-USD","Tap USD","0.000274","-0.000001","337143","1232000000.000"
"BOB-USD","Bob's Repair USD","0.001826","0.000089","335333","183641000.000"
"ADD-USD","Add.xyz USD","0.040381","0.003379","335000","8296000.000"
"BEER-USD","Beer Money USD","0.008138","0.000248","333664","41000000"
"COR-USD","Coreto USD","0.001458","0.000042","332733","228283000.000"
"LFG-USD","Gamerse USD","0.001745","-0.000248","331128","189812000.000"
"HEAT-USD","HEAT USD","0.006640","0.000000","330081","49711000.000"
"SMLY-USD","SmileyCoin USD","0.000021","0.000000","330006","15806000000.000"
"DIT-USD","Digital Insurance Token USD","0.001467","-0.000012","329602","224645000.000"
"SWT-USD","Swarm City USD","0.038587","-0.000254","329380","8536000.000"
"CRX-USD","CryptEx USD","3.8276","0.2491","325343","85000"
"DEV-USD","Dev Protocol USD","0.293157","-0.005193","327750","1118000.000"
"RET-USD","RealTract USD","0.000031","0.000000","327628","10600000000.0"
"PAK-USD","Pakcoin USD","0.004760","0.000038","326545","68595000.000"
"CRP11387-USD","CropperFinance USD","0.011569","0.000059","325448","28131000.000"
"DOGEC-USD","DogeCash USD","0.016425","-0.002143","325454","19815000.000"
"SUB-USD","Substratum USD","0.000846","0.000137","324002","383021000.000"
"FNT-USD","Falcon Project USD","0.000082","-0.000002","322960","3951000000.000"
"SDT8299-USD","Stake DAO USD","0.457441","-0.001570","324144","708604"
"LFW-USD","Legend of Fantasy War USD","0.010971","-0.000143","318294","29013000.000"
"XRC-USD","xRhodium USD","0.253444","0.019646","316707","1250000.00"
"PPBLZ-USD","Pepemon Pepeballs USD","22.59","0.00","316195","14000"
"EDN-USD","Eden USD","0.000527","0.000000","316150","600000000"
"NOV-USD","Novara Calcio Fan Token USD","0.882433","0.042921","311274","352746"
"AYA-USD","Aryacoin USD","0.001937","0.000186","310844","160460000.00"
"RIO-USD","Realio Network USD","0.047017","0.003407","308834","6569000.000"
"APYS-USD","APYSwap USD","0.018282","0.000788","332573","18191000.000"
"WTN-USD","Waletoken USD","0.000015","0.000000","307827","19919000000.000"
"BCPT-USD","Blockmason Credit Protocol USD","0.002641","0.000096","306732","116159000.000"
"RATING-USD","DPRating USD","0.000143","-0.000003","306398","2140000000.00"
"FORM-USD","Formation Fi USD","0.003814","-0.000031","304198","79753000.000"
"VGW-USD","VegaWallet Token USD","0.018858","-0.000118","303014","16068000.000"
"KART-USD","Dragon Kart USD","0.011590","-0.000130","302013","26059000.000"
"X42-USD","x42 Protocol USD","0.014969","-0.000228","301879","20167000.000"
"SKB-USD","Sakura Bloom USD","0.000117","-0.000001","301800","2583000000.000"
"LEV11534-USD","Levante U.D. Fan Token USD","1.0530","0.0968","301157","286008"
"LKR-USD","Lokr USD","0.011740","-0.000588","300866","25628000.000"
"BXY-USD","Beaxy USD","0.001014","-0.000006","300067","295958000.000"
"DOP9675-USD","Drops Ownership Power USD","0.255011","0.018918","299902","1176000.000"
"RED-USD","RED USD","0.002304","-0.000013","299496","130000000"
"NANJ-USD","NANJCOIN USD","0.000015","0.000000","299221","19362000000.000"
"WISH-USD","MyWish USD","0.031255","0.001141","298382","9547000.000"
"PCNT-USD","Playcent USD","0.008154","-0.000087","298800","36645000.000"
"HBX-USD","HashBX USD","0.000470","0.000037","295687","629281000.000"
"WGP-USD","W Green Pay USD","0.016628","-0.000104","293150","17630000.00"
"ORARE-USD","OneRare USD","0.032481","-0.000185","291013","8960000.00"
"TRAVA-USD","TRAVA.FINANCE USD","0.000390","0.000014","290544","745059000.000"
"GMAT-USD","GoWithMi USD","0.000106","0.000008","289835","2724000000.000"
"N1-USD","NFTify USD","0.014121","0.000603","287538","20362000.000"
"TYC-USD","Tycoon USD","0.003630","0.000000","286105","78816000.000"
"GLS-USD","Golos Blockchain USD","0.000908","-0.000004","285807","314843000.000"
"DDOS-USD","disBalancer USD","0.042101","-0.003098","283901","6743000.000"
"METAX-USD","MetaverseX USD","0.102173","-0.000894","280976","2750000.00"
"BTO-USD","Bottos USD","0.000512","0.000009","279527","546000000"
"1MT-USD","1Million Token USD","0.280315","-0.001598","279109","995699"
"XPNET-USD","XP NETWORK USD","0.002116","-0.000053","278996","131871000.000"
"WSPP-USD","Wolf Safe Poor People USD","0.00000000","0.00000000","278973","13503544000000000.000"
"HYDRO-USD","Hydro USD","0.003393","0.000185","280081","82546000.000"
"VIT-USD","Team Vitality Fan Token USD","0.343303","0.019884","278145","810204"
"HYC-USD","HYCON USD","0.000104","0.000002","278102","2677000000.000"
"LML-USD","Link Machine Learning USD","0.002307","0.000072","276806","120000000"
"A-USD","Alpha Token USD","0.007936","-0.000059","275629","34732000.000"
"SNOW-USD","SnowSwap USD","0.584604","-0.032719","275473","471213"
"TIDAL-USD","Tidal Finance USD","0.000318","0.000002","275148","865226000.000"
"TRTL-USD","TurtleCoin USD","0.00000278","-0.00000008","274832","98807000000.000"
"FUEL-USD","Etherparty USD","0.000275","0.000005","274651","1000000000"
"UBEX-USD","Ubex USD","0.000083","-0.000001","273964","3306000000.000"
"CNB-USD","Coinsbit Token USD","0.000205","0.000105","272918","1331000000.000"
"CLAM15233-USD","OtterClam Finance USD","2.1385","0.0095","269630","126082"
"TYPE-USD","Typerium USD","0.000164","-0.000013","267095","1625000000.000"
"DAC-USD","Davinci Coin USD","0.000032","0.000001","267079","8479000000.000"
"KTLYO-USD","Katalyo USD","0.024918","0.000076","266510","10696000.000"
"VIG-USD","VIG USD","0.000266","0.000076","266074","1000000000"
"DRC7420-USD","Digital Reserve Currency USD","0.000266","0.000001","265871","1000000000"
"EQL-USD","Equal USD","0.000653","0.000023","265106","405843000.000"
"SAO-USD","Sator USD","0.004829","-0.000518","265151","54913000.000"
"BID6857-USD","DeFi Bids USD","0.011541","-0.000116","265027","22964000.000"
"GARD-USD","Hashgard USD","0.000026","0.000000","264396","10000000000"
"HTDF-USD","Orient Walt USD","0.002840","-0.000020","263966","92944000.000"
"IPX-USD","Tachyon Protocol USD","0.000987","-0.000040","263419","266859000.000"
"WAB-USD","WABnetwork USD","0.000015","0.000000","262636","16995000000.000"
