"Symbol","Name","Price","Change","Market Cap","Circulating Supply"
"PAC-USD","PAC Protocol USD","0.000208","0.000003","3613000.000","17398000000.000"
"BAAS-USD","BaaSid USD","0.000621","0.000013","3602000.000","5800000000.0"
"NBT-USD","NanoByte Token USD","0.005306","-0.000053","3582000.000","675001000.000"
"GEEQ-USD","Geeq USD","0.128641","-0.002211","3583000.000","27856000.000"
"ABYSS-USD","Abyss USD","0.015659","-0.000089","3581000.000","228665000.000"
"PPT-USD","Populous USD","0.066878","-0.001467","3561000.000","53252000.000"
"AGRS-USD","Agoras: Currency of Tau USD","0.197415","0.023707","3553000.000","18000000"
"DFL-USD","DeFi Land USD","0.001404","-0.000012","3544000.000","2525000000.000"
"LNC-USD","Linker Coin USD","0.031407","0.000047","3542000.000","112776000.000"
"DFYN-USD","Dfyn Network USD","0.022040","0.000577","3497000.000","158647000.000"
"MOD-USD","Modefi USD","0.229841","0.004669","3546000.000","15427000.000"
"TOWER-USD","TOWER USD","0.005373","0.000065","3469000.000","645520000.00"
"KARMA-USD","KARMA USD","0.000638","0.000001","3479000.000","5451000000.000"
"FLX9493-USD","Reflexer Ungovernance Token USD","17.77","0.21","3444000.000","193796"
"BLY-USD","Blocery USD","0.005872","-0.001325","3438000.000","585539000.000"
"ZIG-USD","Zigcoin USD","0.008157","-0.000106","3438000.000","421534000.000"
"BTNT-USD","BitNautic Token USD","0.180024","0.012170","3435000.000","19079000.000"
"LGCY-USD","LGCY Network USD","0.000268","-0.000016","3408000.000","12714000000.000"
"BIOT-USD","BioPassport Token USD","0.001941","-0.000161","3406000.000","1755000000.000"
"KMA-USD","Calamari Network USD","0.002139","-0.000283","3400000.0","1589000000.000"
"ADK-USD","Aidos Kuneen USD","0.135203","-0.009892","3380000.00","25000000"
"ARA11738-USD","Adora Token USD","0.021001","0.001001","3360000.00","160000000"
"XWG-USD","X World Games USD","0.002293","0.000203","3348000.000","1460000000.00"
"NGM-USD","e-Money USD","0.169938","-0.005981","3358000.000","19760000.00"
"VSYS-USD","v.systems USD","0.001236","-0.000012","3326000.000","2691000000.000"
"NHT-USD","Neighbourhoods USD","0.000417","0.000004","3325000.000","7973000000.000"
"GSWAP-USD","Gameswap USD","0.298757","0.001176","3322000.000","11120000.00"
"XRT-USD","Robonomics.network USD","3.5666","0.0389","3319000.000","930539"
"OTO-USD","OTOCASH USD","0.090002","0.000001","3314000.000","36821000.000"
"BELT-USD","Belt Finance USD","0.362651","0.013658","3463000.000","9550000.00"
"DEL-USD","Decimal USD","0.038355","0.000411","3306000.000","86184000.000"
"MUSE-USD","Muse USD","6.4939","0.2396","3303000.000","508554"
"XEND-USD","Xend Finance USD","0.027540","-0.000505","3279000.000","119060000.00"
"CYCLUB-USD","Cyclub USD","0.002509","-0.002357","3298000.000","1314000000.000"
"STRP-USD","Strips Finance USD","0.796230","0.020355","3285000.000","4126000.000"
"ROOBEE-USD","ROOBEE USD","0.000796","0.000004","3266000.000","4102000000.000"
"BTCP-USD","Bitcoin Private USD","0.681224","0.001011","3260000.00","4786000.000"
"GTON-USD","GTONCapital USD","0.897746","0.088932","3259000.000","3630000.00"
"DIP-USD","Etherisc DIP Token USD","0.013542","0.000359","3247000.000","239742000.000"
"YAM7131-USD","YAM V3 USD","0.198550","-0.000421","3224000.000","16238000.000"
"CIRUS-USD","Cirus Foundation USD","0.094790","-0.002730","3209000.000","33854000.000"
"BRWL-USD","Blockchain Brawlers USD","0.003221","0.000008","3208000.000","996183000.000"
"COV-USD","Covesting USD","0.190784","0.001959","3203000.000","16788000.000"
"GST21152-USD","Green Satoshi Token (ETH) USD","0.090163","0.005897","3202000.000","35519000.000"
"GPX-USD","GPEX USD","0.410865","-0.000072","3199000.000","7786000.000"
"WWY-USD","WeWay USD","0.010536","0.000325","3200000.0","303738000.000"
"BLP-USD","BullPerks USD","0.038737","0.000864","3177000.000","82019000.000"
"BAX-USD","BABB USD","0.000064","0.000006","3166000.000","49854000000.000"
"SKEY-USD","Skey Network USD","0.017287","-0.000146","3140000.00","181631000.000"
"PRISM-USD","Prism USD","0.005497","-0.000015","3172000.000","577152000.000"
"CARBON-USD","Carboncoin USD","0.000203","0.000000","3119000.000","15392000000.000"
"XCHF-USD","CryptoFranc USD","1.0054","0.0257","3117000.000","3100000.0"
"LITH-USD","Lithium USD","0.001001","0.000046","3117000.000","3113000000.000"
"VELO-USD","Velo USD","0.002525","-0.000119","3106000.000","1230000000.00"
"SNC-USD","SunContract USD","0.025242","0.000301","3097000.000","122708000.000"
"MOOV-USD","Dotmoovs USD","0.006228","0.000198","3089000.000","496000000"
"KALM-USD","KALM USD","0.543476","-0.004998","3084000.000","5675000.000"
"PTP-USD","Platypus Finance USD","0.074397","0.001214","3083000.000","41437000.000"
"PI-USD","Plian USD","0.003342","0.000108","3070000.00","918414000.000"
"BHP-USD","BHPCoin USD","0.151104","-0.002398","3049000.000","20178000.000"
"KMON-USD","Kryptomon USD","0.015992","0.000844","3036000.000","189843000.000"
"DXL-USD","Dexlab USD","0.057787","-0.004527","3035000.000","52527000.000"
"TARA-USD","Taraxa USD","0.001104","-0.000003","3028000.000","2742000000.000"
"DEFIT-USD","Digital Fitness USD","0.110152","0.006282","3025000.000","27461000.000"
"SIN12813-USD","Sinverse USD","0.012160","-0.000280","3022000.000","248551000.000"
"FRM-USD","Ferrum Network USD","0.045859","-0.000965","3014000.000","65717000.000"
"ZOO9488-USD","ZooKeeper USD","0.011048","0.000348","3013000.000","272747000.000"
"TULIP-USD","Tulip Protocol USD","3.6962","0.0926","3013000.000","815205"
"LOG-USD","Woodcoin USD","0.371470","0.000954","2985000.000","8035000.000"
"MBN7059-USD","Mobilian Coin USD","0.021073","0.000031","2982000.000","141494000.000"
"OLT-USD","OneLedger USD","0.005868","0.000017","2975000.000","506937000.000"
"ORS-USD","Origin Sport USD","0.009820","-0.000230","2946000.000","300000000"
"OPUL-USD","Opulous USD","0.066804","-0.003864","2934000.000","43914000.000"
"ORAI-USD","Oraichain USD","1.4303","0.0357","2924000.000","2044000.000"
"1ART-USD","OneArt USD","0.021499","0.001328","2910000.00","135364000.000"
"RTH-USD","Rotharium USD","0.796219","0.127401","2902000.000","3645000.000"
"TKN-USD","Monolith USD","0.083721","0.011717","2893000.000","34560000.00"
"RVF-USD","RocketX exchange USD","0.044834","0.001029","2879000.000","64225000.000"
"TNB-USD","Time New Bank USD","0.000705","-0.000020","2870000.00","4073000000.000"
"NFTART-USD","NFT Art Finance USD","0.00000000","0.00000000","2855000.000","25282175000000000.000"
"GHOST-USD","Ghost USD","0.136493","0.001792","2855000.000","20916000.000"
"SATA-USD","Signata USD","0.039916","-0.000250","2844000.000","71260000.00"
"TCT-USD","TokenClub USD","0.002864","-0.000060","2842000.000","992439000.000"
"DLC21849-USD","Diamond Launch USD","0.130226","0.000329","2833000.000","21753000.000"
"ZLW-USD","Zelwin USD","0.038978","-0.001025","2819000.000","72332000.000"
"BOLT-USD","BOLT USD","0.002830","0.000014","2806000.000","991283000.000"
"AXIS8849-USD","AXIS Token USD","0.008732","-0.001067","2797000.000","320303000.000"
"MATTER-USD","AntiMatter Governance Token USD","0.097087","0.002349","3039000.000","31301000.000"
"SRK-USD","SparkPoint USD","0.000313","0.000013","2773000.000","8854000000.000"
"XFC-USD","Footballcoin (XFC) USD","0.007403","-0.000073","2774000.000","374661000.000"
"BP12293-USD","Beyond Protocol USD","0.016761","-0.000529","2767000.000","165060000.00"
"BCDT-USD","EvidenZ USD","0.071430","0.000581","2762000.000","38669000.000"
"KONO-USD","Konomi Network USD","0.026013","-0.000025","2601000.000","100000000"
"GRC-USD","Gridcoin USD","0.006537","0.000578","2730000.00","417660000.00"
"MITX-USD","Morpheus Labs USD","0.005178","0.000062","2718000.000","525000000"
"HOD-USD","HoDooi.com USD","0.005511","0.000153","2711000.000","491857000.000"
"SEELE-USD","Seele-N USD","0.003860","-0.000086","2701000.000","699592000.000"
"OOKS-USD","Onooks USD","0.245825","0.001267","2759000.000","11222000.000"
"ICE13133-USD","Decentral Games ICE USD","0.006928","-0.000126","2653000.000","382975000.000"
"LAMB-USD","Lambda USD","0.001609","0.000051","2650000.00","1646000000.000"
"K21-USD","K21 USD","0.168318","0.001665","2642000.000","15699000.000"
"SOC-USD","All Sports USD","0.001759","0.000073","2638000.000","1500000000.0"
"TAU-USD","Lamden USD","0.018496","0.000153","2630000.00","142216000.000"
"MONI-USD","Monsta Infinite USD","0.043597","-0.001119","2627000.000","60254000.000"
"MFG-USD","Smart MFG USD","0.007032","0.000216","2618000.000","372350000.00"
"VSXP-USD","Venus SXP USD","0.006581","0.000197","2611000.000","396675000.000"
"GNY-USD","GNY USD","0.013564","0.000021","2609000.000","192377000.000"
"SAFE-USD","SafeCoin USD","0.094053","0.010559","2609000.000","27735000.000"
"PICKLE-USD","Pickle Finance USD","1.3664","0.0433","2607000.000","1908000.000"
"SPIRIT-USD","SpiritSwap USD","0.007614","0.001242","2587000.000","339831000.000"
"NYAN-USD","Nyancoin USD","0.008000","0.000000","2582000.000","322806000.000"
"COLX-USD","ColossusXT USD","0.000203","0.000001","2580000.00","12732000000.000"
"VCF-USD","Valencia CF Fan Token USD","1.0177","-0.0115","2561000.000","2517000.000"
"ITGR-USD","Integral USD","0.022645","-0.000985","2561000.000","113099000.000"
"TRIX-USD","TriumphX USD","0.000500","-0.000032","2560000.00","5122000000.000"
"SWP-USD","Kava Swap USD","0.075140","-0.003037","2544000.000","33854000.000"
"JAM17852-USD","Geojam Token USD","0.003617","0.000374","2542000.000","702743000.000"
"LUA-USD","LuaSwap USD","0.013732","0.000651","2535000.000","184622000.000"
"TRIAS-USD","Trias Token (new) USD","1.5738","0.0559","2518000.000","1600000.0"
"SFD-USD","SAFE DEAL USD","0.569653","-0.033202","2518000.000","4420000.00"
"LABS-USD","LABS Group USD","0.001130","-0.000020","2505000.000","2217000000.000"
"GST20236-USD","Green Satoshi Token (BSC) USD","0.024884","0.000059","2496000.000","100326000.000"
"GAME-USD","GameCredits USD","0.013766","0.000337","2489000.000","180810000.00"
"DOV-USD","Dovu USD","0.002602","0.000044","2488000.000","956157000.000"
"GOZ-USD","Göztepe S.K. Fan Token USD","1.1354","0.0179","2483000.000","2187000.000"
"XFT-USD","Offshift USD","0.415323","0.001619","2479000.000","5970000.00"
"LIGHT-USD","Lightning USD","0.038476","0.001182","2473000.000","64270000.00"
"PING-USD","Sonar USD","0.000913","0.000016","2469000.000","2703000000.000"
"METAPETS-USD","MetaPets USD","0.00000000","0.00000000","2453000.000","51587380000000000.00"
"GMCOIN-USD","GMCoin USD","0.059200","-0.000199","2438000.000","41183000.000"
"SUTER-USD","suterusu USD","0.000630","0.000001","2429000.000","3855000000.000"
"ETP-USD","Metaverse ETP USD","0.030014","0.000329","2429000.000","80914000.000"
"KAT-USD","Kambria USD","0.001110","0.000016","2426000.000","2186000000.000"
"EOSDT-USD","EOSDT USD","0.914466","0.073054","2416000.000","2643000.000"
"ISP-USD","Ispolink USD","0.000876","-0.000003","2415000.000","2756000000.000"
"VEST-USD","VestChain USD","0.000608","0.000001","2399000.000","3946000000.000"
"PAID-USD","PAID Network USD","0.028243","0.001756","2346000.000","83070000.00"
"EOSC-USD","EOS Force USD","0.002465","0.000017","2376000.000","964070000.00"
"SFT-USD","Safex Token USD","0.001260","0.000070","2376000.000","1886000000.000"
"PSP-USD","ParaSwap USD","0.032425","0.001368","2363000.000","72891000.000"
"VDOT-USD","Venus DOT USD","0.141388","0.004616","2354000.000","16649000.000"
"SHA-USD","Safe Haven USD","0.000782","0.000007","2350000.00","3006000000.000"
"SARCO-USD","Sarcophagus USD","0.149592","0.001382","2341000.000","15652000.000"
"MEME-USD","Memetic / PepeCoin USD","0.078010","-0.002919","2330000.00","29874000.000"
"SKY-USD","Skycoin USD","0.105104","-0.028378","2312000.000","22000000"
"SPC-USD","SpaceChain USD","0.007520","-0.000159","2310000.00","307183000.000"
"REV-USD","RChain USD","0.003238","-0.000008","2297000.000","709470000.00"
"IFC-USD","Infinitecoin USD","0.000025","0.000000","2277000.000","90706000000.000"
"BEND-USD","Bend DAO USD","0.005948","0.000329","2275000.000","382459000.000"
"RFUEL-USD","RioDeFi USD","0.007524","-0.000037","2273000.000","302051000.000"
"TAROT-USD","Tarot USD","0.052510","0.005445","2268000.000","43193000.000"
"SCC3986-USD","StakeCubeCoin USD","0.212649","-0.002921","2265000.000","10651000.000"
"FREE-USD","FREEdom Coin USD","0.00000023","0.00000000","2259000.000","9939000000000.000"
"SNTVT-USD","Sentivate USD","0.000630","-0.000089","2257000.000","3586000000.000"
"UPI-USD","Pawtocol USD","0.008727","-0.002059","2251000.000","257924000.000"
"WOOF-USD","WOOF USD","0.000126","-0.000012","2250000.00","17903000000.000"
"NPXSXEM-USD","Pundi X NEM USD","0.000050","0.000002","2224000.000","44686000000.000"
"ERSDL-USD","unFederalReserve USD","0.005024","0.000040","2216000.000","441029000.000"
"SHROOM-USD","Niftyx Protocol USD","0.042966","0.001259","2208000.000","51386000.000"
"AOA-USD","Aurora USD","0.000221","0.000001","2202000.000","9975000000.000"
"NBS-USD","New BitShares USD","0.000842","0.000087","2196000.000","2608000000.000"
"ZEE-USD","ZeroSwap USD","0.034612","-0.002308","2195000.000","63429000.000"
"LAND11245-USD","Landshare USD","0.694563","0.005256","2193000.000","3157000.000"
"RCN-USD","Ripio Credit Network USD","0.004309","-0.000034","2191000.000","508405000.000"
"CTCN-USD","CONTRACOIN USD","0.043902","0.002302","2183000.000","49716000.000"
"TOKO-USD","Tokoin USD","0.004460","-0.000025","2182000.000","489256000.000"
"TNC5524-USD","TNC Coin USD","0.000372","0.000005","2178000.000","5851000000.000"
"RAZOR-USD","Razor Network USD","0.006650","0.000036","2183000.000","328246000.000"
"METAG-USD","MetagamZ USD","0.000215","0.000001","2154000.000","10000000000"
"DDIM-USD","DuckDaoDime USD","2.0589","-0.1156","2137000.000","1038000.000"
"SIB-USD","SIBCoin USD","0.107391","0.000159","2125000.000","19791000.000"
"KUBE-USD","KubeCoin USD","0.014583","-0.000102","2125000.000","145719000.000"
"GRIMM-USD","Grimm USD","0.035123","0.000001","2125000.000","60501000.000"
"ROCO12653-USD","ROCO FINANCE USD","0.122214","0.000984","2114000.000","17299000.000"
"LCC-USD","Litecoin Cash USD","0.002742","-0.000124","2110000.00","769493000.000"
"DOE-USD","Dogs Of Elon USD","0.010963","0.000250","2106000.000","192112000.000"
"ONSTON-USD","ONSTON USD","0.021526","-0.001262","2097000.000","97408000.000"
"VDG-USD","VeriDocGlobal USD","0.000201","-0.000014","2091000.000","10399000000.000"
"TFT-USD","ThreeFold USD","0.025446","0.000284","2066000.000","81181000.000"
"SWRV-USD","Swerve USD","0.117775","0.001870","2059000.000","17481000.000"
"DBC-USD","DeepBrain Chain USD","0.000643","-0.000025","2058000.000","3200000000.0"
"SMT-USD","SmartMesh USD","0.001534","0.000029","2057000.000","1341000000.000"
"HZN-USD","Horizon Protocol USD","0.039461","0.000642","2043000.000","51779000.000"
"DGX-USD","Digix Gold Token USD","37.39","-0.37","2042000.000","54623"
"PRIMATE-USD","Primate USD","0.014442","0.000274","2038000.000","141087000.000"
"EMC2-USD","Einsteinium USD","0.009118","-0.000185","2033000.000","222954000.000"
"DIGG-USD","DIGG USD","3709.31","33.86","2129000.000","573"
"PMGT-USD","Perth Mint Gold Token USD","1652.09","10.67","2018000.000","1221"
"BNC8705-USD","Bifrost USD","0.125929","0.002503","2112000.000","16775000.000"
"BRG-USD","Bridge Oracle USD","0.000252","0.000007","2013000.000","8002000000.000"
"DAFI-USD","DAFI Protocol USD","0.003342","-0.000031","2012000.000","602046000.000"
"BTCZ-USD","BitcoinZ USD","0.000171","-0.000001","2010000.00","11760000000.00"
"MINT8423-USD","Public Mint USD","0.019580","-0.000187","2042000.000","104305000.000"
"ACT-USD","Achain USD","0.002002","0.000014","2002000.000","1000000000"
"TRADE10465-USD","Polytrade USD","0.115705","-0.003021","1993000.000","17223000.000"
"SWINGBY-USD","Swingby USD","0.002246","-0.000260","1987000.000","884938000.000"
"FCD18994-USD","FreshCut Diamond USD","0.036911","0.000160","1980000.00","53655000.000"
"CRA-USD","Crabada USD","0.010795","0.000288","1965000.000","181984000.000"
"STARSHIP-USD","STARSHIP USD","0.103663","0.007019","1960000.00","18908000.000"
"NAS-USD","Nebulas USD","0.030956","0.000911","1959000.000","63271000.000"
"GNX-USD","Genaro Network USD","0.002974","-0.000010","1933000.000","650000000"
"TAD-USD","Tadpole Finance USD","2.5433","0.0818","1929000.000","758521"
"PORNROCKET-USD","PornRocket USD","0.00000000","0.00000000","1917000.000","385210000000000.00"
"SMI-USD","SafeMoon Inu USD","0.00000191","-0.00000004","1913000.000","1000000000000"
"FRIN-USD","Fringe Finance USD","0.002904","-0.000431","1901000.000","654583000.000"
"BIFI8132-USD","BiFi USD","0.008039","-0.000063","1962000.000","244002000.000"
"IDLE-USD","Idle USD","0.290988","-0.038981","1882000.000","6468000.000"
"DPS-USD","DEEPSPACE USD","0.035259","0.001837","1865000.000","52893000.000"
"UBXT-USD","UpBots USD","0.004297","-0.000002","1854000.000","431410000.00"
"YAE-USD","Cryptonovae USD","0.028475","0.000199","1853000.000","65060000.00"
"DTX-USD","Databroker USD","0.021887","-0.000590","1844000.000","84261000.000"
"DIO-USD","Decimated USD","0.011008","-0.000328","1839000.000","167025000.000"
"UBX-USD","UBIX.Network USD","0.000040","0.000001","1819000.000","45558000000.000"
"KOM-USD","Kommunitas USD","0.001395","0.000114","1812000.000","1299000000.000"
"DOGGY-USD","DOGGY USD","0.000446","0.000014","1801000.000","4040000000.00"
"BMON-USD","Binamon USD","0.015336","-0.000028","1771000.000","115454000.000"
"UBQ-USD","Ubiq USD","0.041476","-0.000147","1767000.000","42609000.000"
"BLT-USD","Bloom USD","0.031074","0.000299","1760000.00","56643000.000"
"XLT-USD","Nexalt USD","0.051401","-0.002060","1748000.000","34009000.000"
"OXY-USD","Oxygen USD","0.044147","0.000332","1747000.000","39575000.000"
"DEC-USD","Decentr USD","0.016060","-0.000427","1747000.000","108769000.000"
"RYOSHI-USD","Ryoshi Token USD","0.00000001","0.00000000","1745000.000","282959000000000.000"
"PEG-USD","PegNet USD","0.000781","0.000005","1740000.00","2228000000.000"
"LYM-USD","Lympo USD","0.002104","0.000015","1739000.000","826673000.000"
"BSCS-USD","BSCStation USD","0.011176","0.000193","1732000.000","154968000.000"
"DCN-USD","Dentacoin USD","0.00000292","0.00000006","1720000.00","588105000000.000"
